date,home_team,away_team,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post,result,neutral,match_importance,elo_diff
2004-09-05,Angola,Rwanda,1596.0036300955312,1477.2709964148464,1600.6017814671504,1472.6728450432272,HOME_WIN,False,QUALIFICATION,118.73263368068478
2004-09-05,Brazil,Bolivia,2054.4413415482195,1464.0826761965163,2055.049450103611,1463.4745676411248,HOME_WIN,False,QUALIFICATION,590.3586653517032
2004-09-05,DR Congo,South Africa,1538.072293174571,1685.9687203514395,1549.8938173149784,1674.1471962110322,HOME_WIN,False,QUALIFICATION,-147.89642717686843
2004-09-05,Mali,Senegal,1634.5380997377188,1760.8550567229388,1634.5380997377188,1760.8550567229388,DRAW,False,QUALIFICATION,-126.31695698522003
2004-09-05,Chile,Colombia,1581.579510733242,1743.5178627707292,1581.579510733242,1743.5178627707292,DRAW,False,QUALIFICATION,-161.93835203748722
2004-09-05,Ivory Coast,Sudan,1750.3022222273116,1450.262901654174,1755.1878335337094,1445.3772903477761,HOME_WIN,False,QUALIFICATION,300.03932057313773
2004-09-05,Paraguay,Venezuela,1694.5953620700122,1388.0870406268232,1696.4223574848925,1386.260045211943,HOME_WIN,False,QUALIFICATION,306.50832144318906
2004-09-05,Togo,Congo,1551.216305429981,1516.5673729609962,1561.6106027121227,1506.1730756788545,HOME_WIN,False,QUALIFICATION,34.64893246898487
2004-09-05,Uruguay,Ecuador,1680.5723039461448,1592.0684043367237,1685.8237078228078,1586.8170004600606,HOME_WIN,False,QUALIFICATION,88.50389960942107
2004-09-05,Zimbabwe,Nigeria,1628.2261919866723,1846.2096682057781,1614.2337489263655,1860.202111266085,AWAY_WIN,False,QUALIFICATION,-217.9834762191058
2004-09-05,Guinea,Botswana,1603.66431334036,1299.4164764221607,1607.9570867292741,1295.1237030332466,HOME_WIN,False,QUALIFICATION,304.24783691819925
2004-09-05,Guatemala,Costa Rica,1573.0095931686112,1683.1246442246593,1583.7094140460333,1672.4248233472372,HOME_WIN,False,QUALIFICATION,-110.11505105604806
2004-09-08,Luxembourg,Latvia,983.3156285581719,1437.331514007135,980.9183889484491,1439.7287536168578,AWAY_WIN,False,QUALIFICATION,-454.0158854489631
2004-09-08,Austria,Azerbaijan,1602.1370802355227,1303.7043581733135,1605.1579607864082,1300.683477622428,HOME_WIN,False,QUALIFICATION,298.4327220622092
2004-09-08,Bosnia and Herzegovina,Spain,1541.3705184293924,1967.830728660966,1541.3705184293924,1967.830728660966,DRAW,False,QUALIFICATION,-426.4602102315737
2004-09-08,Costa Rica,Canada,1672.4248233472372,1603.6796840478837,1678.1351049708155,1597.9694024243054,HOME_WIN,False,QUALIFICATION,68.74513929935347
2004-09-08,El Salvador,Jamaica,1497.978740968297,1632.4880655213055,1479.242982395678,1651.2238240939246,AWAY_WIN,False,QUALIFICATION,-134.50932455300858
2004-09-08,Georgia,Albania,1463.1345674364256,1409.0266190980826,1472.7486951390254,1399.412491395483,HOME_WIN,False,QUALIFICATION,54.10794833834302
2004-09-08,Germany,Brazil,1914.992576069874,2055.049450103611,1914.992576069874,2055.049450103611,DRAW,False,FRIENDLY,-140.0568740337369
2004-09-08,Greece,Turkey,1739.020533073474,1794.649383659424,1739.020533073474,1794.649383659424,DRAW,False,QUALIFICATION,-55.62885058594998
2004-09-08,Faroe Islands,France,1196.8432553394277,2019.5544486682159,1196.3368905077334,2020.0608134999102,AWAY_WIN,False,QUALIFICATION,-822.7111933287881
2004-09-08,North Korea,Thailand,1585.2052021353893,1491.0230365051102,1595.4534862010375,1480.774752439462,HOME_WIN,False,QUALIFICATION,94.18216563027909
2004-09-08,Laos,Qatar,1145.3991370593674,1597.4208012658144,1139.13914807049,1603.6807902546918,AWAY_WIN,False,QUALIFICATION,-452.021664206447
2004-09-08,Honduras,Guatemala,1731.137724093735,1583.7094140460333,1731.137724093735,1583.7094140460333,DRAW,False,QUALIFICATION,147.42831004770164
2004-09-08,Kazakhstan,Ukraine,1504.7583219071753,1602.1359347991427,1494.2826392617476,1612.6116174445704,AWAY_WIN,False,QUALIFICATION,-97.37761289196737
2004-09-08,Kyrgyzstan,Bahrain,1385.8803307216697,1601.3324356195346,1378.8163014627396,1608.3964648784647,AWAY_WIN,False,QUALIFICATION,-215.45210489786496
2004-09-08,Israel,Cyprus,1587.6718783059018,1344.5022355756169,1590.2047509731829,1341.9693629083358,HOME_WIN,False,QUALIFICATION,243.16964273028498
2004-09-08,India,Japan,1362.1586254985796,1879.453205901792,1358.150661435299,1883.4611699650725,AWAY_WIN,False,QUALIFICATION,-517.2945804032124
2004-09-08,Hungary,Iceland,1549.942899864453,1485.6735477706084,1555.7605214745795,1479.8559261604819,HOME_WIN,False,QUALIFICATION,64.26935209384465
2004-09-08,Jordan,Iran,1683.8581008066888,1863.7595638182406,1671.1032868135119,1876.5143778114175,AWAY_WIN,False,QUALIFICATION,-179.90146301155187
2004-09-08,Andorra,Romania,1219.092759397879,1791.77248923861,1216.1113897588987,1794.7538588775903,AWAY_WIN,False,QUALIFICATION,-572.6797298407309
2004-09-08,Hong Kong,Kuwait,1365.6487680301254,1615.0571021131755,1355.8493855596341,1624.8564845836668,AWAY_WIN,False,QUALIFICATION,-249.40833408305002
2004-09-08,Lithuania,San Marino,1356.0345130064065,1113.892344476415,1361.9462773774794,1107.9805801053421,HOME_WIN,False,QUALIFICATION,242.14216852999152
2004-09-08,Armenia,Finland,1395.3799743539175,1580.979701868488,1382.880659182259,1593.4790170401466,AWAY_WIN,False,QUALIFICATION,-185.59972751457053
2004-09-08,Malaysia,China PR,1385.1291636470714,1704.94776470479,1380.553361682013,1709.5235666698484,AWAY_WIN,False,QUALIFICATION,-319.8186010577185
2004-09-08,Taiwan,Iraq,1223.395700567692,1661.0346887579115,1218.186607741476,1666.2437815841274,AWAY_WIN,False,QUALIFICATION,-437.6389881902194
2004-09-08,Netherlands,Czech Republic,1929.8557208113575,1902.1031303197333,1940.5345681745,1891.4242829565908,HOME_WIN,False,QUALIFICATION,27.752590491624233
2004-09-08,Norway,Belarus,1774.425811434675,1458.623232901441,1774.425811434675,1458.623232901441,DRAW,False,QUALIFICATION,315.80257853323405
2004-09-08,Palestine,Uzbekistan,1379.056467359252,1648.7580170526892,1371.7900002085557,1656.0244842033856,AWAY_WIN,True,QUALIFICATION,-269.7015496934371
2004-09-08,Panama,United States,1466.447825255806,1863.96537533704,1466.447825255806,1863.96537533704,DRAW,False,QUALIFICATION,-397.51755008123405
2004-09-08,Poland,England,1709.0888886796658,1976.257672248558,1703.3409429825385,1982.0056179456853,AWAY_WIN,False,QUALIFICATION,-267.1687835688922
2004-09-08,Scotland,Slovenia,1653.1862521680564,1525.173916485617,1653.1862521680564,1525.173916485617,DRAW,False,QUALIFICATION,128.01233568243947
2004-09-08,Singapore,Oman,1360.5263381943344,1608.1113488937076,1350.6545300102423,1617.9831570777997,AWAY_WIN,False,QUALIFICATION,-247.58501069937324
2004-09-08,Switzerland,Republic of Ireland,1630.5592355757296,1793.6911230616224,1630.5592355757296,1793.6911230616224,DRAW,False,QUALIFICATION,-163.13188748589278
2004-09-08,Portugal,Estonia,1878.4971710335017,1298.8300965745034,1879.443476828312,1297.883790779693,HOME_WIN,False,QUALIFICATION,579.6670744589983
2004-09-08,Sweden,Croatia,1861.526481675741,1824.797886743932,1847.2365071073614,1839.0878613123116,AWAY_WIN,False,QUALIFICATION,36.728594931809084
2004-09-08,Slovakia,Liechtenstein,1575.4494835999328,1140.270418839503,1578.188657630027,1137.531244809409,HOME_WIN,False,QUALIFICATION,435.1790647604298
2004-09-08,Sri Lanka,Indonesia,1195.1243045122405,1469.458308613333,1195.1243045122405,1469.458308613333,DRAW,False,QUALIFICATION,-274.33400410109243
2004-09-08,Yemen,United Arab Emirates,1317.8264147412265,1547.8765243916357,1340.2011856851643,1525.5017534476979,HOME_WIN,False,QUALIFICATION,-230.05010965040924
2004-09-08,Wales,Northern Ireland,1570.8348446432058,1433.865626518879,1570.8348446432058,1433.865626518879,DRAW,False,QUALIFICATION,136.96921812432674
2004-09-08,Maldives,Lebanon,1235.1863814279016,1448.6874916104066,1220.953366669791,1462.9205063685172,AWAY_WIN,False,QUALIFICATION,-213.50111018250504
2004-09-08,Turkmenistan,Saudi Arabia,1516.6249222305955,1708.8738848473174,1508.925223864381,1716.573583213532,AWAY_WIN,False,QUALIFICATION,-192.24896261672188
2004-09-08,Trinidad and Tobago,Mexico,1595.7261595150385,1880.691477235072,1587.2755170837258,1889.1421196663846,AWAY_WIN,False,QUALIFICATION,-284.96531772003345
2004-09-08,Tajikistan,Syria,1547.5233157516027,1524.6535488219376,1533.5951491344836,1538.5817154390568,AWAY_WIN,False,QUALIFICATION,22.869766929665047
2004-09-08,Vietnam,South Korea,1433.6216660184996,1768.1556181952933,1429.3410041939858,1772.436280019807,AWAY_WIN,False,QUALIFICATION,-334.5339521767937
2004-09-08,Moldova,Italy,1349.9622676548595,1955.6436791563442,1348.888951677792,1956.7169951334117,AWAY_WIN,False,QUALIFICATION,-605.6814115014847
2004-09-10,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1435.864369519195,1546.297984119262,1446.5737152594802,1535.5886383789768,HOME_WIN,False,QUALIFICATION,-110.43361460006713
2004-09-19,Mozambique,Angola,1410.6125016504056,1600.6017814671504,1405.4372519290912,1605.777031188465,AWAY_WIN,False,OTHER,-189.98927981674478
2004-09-25,British Virgin Islands,United States Virgin Islands,1252.0911992554556,1264.6099606035777,1255.2244946206251,1261.4766652384083,HOME_WIN,False,FRIENDLY,-12.518761348122098
2004-09-29,Kuwait,Syria,1624.8564845836668,1538.5817154390568,1624.8564845836668,1538.5817154390568,DRAW,True,FRIENDLY,86.27476914460999
2004-09-30,Botswana,Zambia,1295.1237030332466,1636.4859587975918,1301.7820357086441,1629.8276261221943,HOME_WIN,False,FRIENDLY,-341.36225576434526
2004-10-02,Jamaica,Guatemala,1651.2238240939246,1583.7094140460333,1651.2238240939246,1583.7094140460333,DRAW,True,FRIENDLY,67.51441004789126
2004-10-03,Gabon,Benin,1572.4631534636878,1348.3616561693564,1574.2302834279951,1346.5945262050489,HOME_WIN,False,FRIENDLY,224.10149729433147
2004-10-03,Lebanon,Kuwait,1462.9205063685172,1624.8564845836668,1457.4916132036008,1630.2853777485832,AWAY_WIN,False,FRIENDLY,-161.9359782151496
2004-10-06,Lebanon,Kuwait,1457.4916132036008,1630.2853777485832,1457.4916132036008,1630.2853777485832,DRAW,False,FRIENDLY,-172.79376454498242
2004-10-06,Saudi Arabia,Syria,1716.573583213532,1538.5817154390568,1716.573583213532,1538.5817154390568,DRAW,False,FRIENDLY,177.99186777447517
2004-10-06,Mexico,Saint Vincent and the Grenadines,1889.1421196663846,1446.5737152594802,1891.7720311808707,1443.943803744994,HOME_WIN,False,QUALIFICATION,442.5684044069044
2004-10-07,Oman,Iraq,1617.9831570777997,1666.2437815841274,1621.527246017346,1662.699692644581,HOME_WIN,False,FRIENDLY,-48.26062450632776
2004-10-08,Libya,Egypt,1548.9314221580655,1775.0188298724347,1562.944503671025,1761.0057483594753,HOME_WIN,False,QUALIFICATION,-226.0874077143692
2004-10-08,Qatar,Syria,1603.6807902546918,1538.5817154390568,1597.682076067719,1544.5804296260296,AWAY_WIN,False,FRIENDLY,65.09907481563505
2004-10-08,Singapore,United Arab Emirates,1350.6545300102423,1525.5017534476979,1347.3779778973424,1528.7783055605978,AWAY_WIN,False,FRIENDLY,-174.84722343745557
2004-10-08,Thailand,Jordan,1480.774752439462,1671.1032868135119,1477.6734019228054,1674.2046373301685,AWAY_WIN,False,FRIENDLY,-190.32853437404992
2004-10-09,Bosnia and Herzegovina,Serbia,1541.3705184293924,1712.193291629798,1541.3705184293924,1712.193291629798,DRAW,False,QUALIFICATION,-170.82277320040566
2004-10-09,Bolivia,Peru,1463.4745676411248,1568.9010795120885,1474.034153603231,1558.3414935499823,HOME_WIN,False,QUALIFICATION,-105.42651187096362
2004-10-09,Belarus,Moldova,1458.623232901441,1348.888951677792,1469.7367677156037,1337.7754168636293,HOME_WIN,False,QUALIFICATION,109.73428122364908
2004-10-09,Albania,Denmark,1399.412491395483,1852.2340078820455,1395.5897837560763,1856.0567155214521,AWAY_WIN,False,QUALIFICATION,-452.8215164865626
2004-10-09,Austria,Poland,1605.1579607864082,1703.3409429825385,1588.5925944428461,1719.9063093261007,AWAY_WIN,False,QUALIFICATION,-98.1829821961303
2004-10-09,Argentina,Uruguay,1977.3359476525802,1685.8237078228078,1980.4679347862736,1682.6917206891144,HOME_WIN,False,QUALIFICATION,291.5122398297724
2004-10-09,Cape Verde,Burkina Faso,1440.5801636197616,1464.7080050011818,1448.7422710770247,1456.5458975439187,HOME_WIN,False,QUALIFICATION,-24.12784138142024
2004-10-09,Azerbaijan,Northern Ireland,1300.683477622428,1433.865626518879,1300.683477622428,1433.865626518879,DRAW,False,QUALIFICATION,-133.18214889645105
2004-10-09,Botswana,Kenya,1301.7820357086441,1565.764992609063,1316.7519192194688,1550.7951090982383,HOME_WIN,False,QUALIFICATION,-263.9829569004189
2004-10-09,Czech Republic,Romania,1891.4242829565908,1794.7538588775903,1896.4933162820525,1789.6848255521286,HOME_WIN,False,QUALIFICATION,96.67042407900044
2004-10-09,Croatia,Bulgaria,1839.0878613123116,1658.9161620157747,1839.0878613123116,1658.9161620157747,DRAW,False,QUALIFICATION,180.17169929653687
2004-10-09,Cyprus,Faroe Islands,1341.9693629083358,1196.3368905077334,1341.9693629083358,1196.3368905077334,DRAW,False,QUALIFICATION,145.6324724006024
2004-10-09,Gabon,Nigeria,1574.2302834279951,1860.202111266085,1574.2302834279951,1860.202111266085,DRAW,False,QUALIFICATION,-285.9718278380899
2004-10-09,El Salvador,United States,1479.242982395678,1863.96537533704,1473.8838851783194,1869.3244725543987,AWAY_WIN,False,QUALIFICATION,-384.72239294136216
2004-10-09,England,Wales,1982.0056179456853,1570.8348446432058,1983.656518861856,1569.183943727035,HOME_WIN,False,QUALIFICATION,411.1707733024796
2004-10-09,Finland,Armenia,1593.4790170401466,1382.880659182259,1598.2027589047939,1378.1569173176117,HOME_WIN,False,QUALIFICATION,210.59835785788755
2004-10-09,France,Republic of Ireland,2020.0608134999102,1793.6911230616224,2020.0608134999102,1793.6911230616224,DRAW,False,QUALIFICATION,226.36969043828776
2004-10-09,Colombia,Paraguay,1743.5178627707292,1696.4223574848925,1743.5178627707292,1696.4223574848925,DRAW,False,QUALIFICATION,47.09550528583668
2004-10-09,Honduras,Canada,1731.137724093735,1597.9694024243054,1731.137724093735,1597.9694024243054,DRAW,False,QUALIFICATION,133.1683216694296
2004-10-09,Costa Rica,Guatemala,1678.1351049708155,1583.7094140460333,1691.3668321354678,1570.477686881381,HOME_WIN,False,QUALIFICATION,94.4256909247822
2004-10-09,Solomon Islands,Australia,1651.6254201757906,1880.4459304243303,1641.2392282982296,1890.8321223018913,AWAY_WIN,False,OTHER,-228.82051024853968
2004-10-09,Slovenia,Italy,1525.173916485617,1956.7169951334117,1543.2827802764339,1938.6081313425948,HOME_WIN,False,QUALIFICATION,-431.5430786477948
2004-10-09,Rwanda,Algeria,1472.6728450432272,1586.4655059711772,1472.6728450432272,1586.4655059711772,DRAW,False,QUALIFICATION,-113.79266092795001
2004-10-09,Panama,Jamaica,1466.447825255806,1651.2238240939246,1466.447825255806,1651.2238240939246,DRAW,False,QUALIFICATION,-184.77599883811854
2004-10-09,Malta,Iceland,1143.5298908946065,1479.8559261604819,1143.5298908946065,1479.8559261604819,DRAW,False,QUALIFICATION,-336.32603526587536
2004-10-09,Liechtenstein,Portugal,1137.531244809409,1879.443476828312,1137.531244809409,1879.443476828312,DRAW,False,QUALIFICATION,-741.9122320189031
2004-10-09,North Macedonia,Netherlands,1419.9815667219332,1940.5345681745,1419.9815667219332,1940.5345681745,DRAW,False,QUALIFICATION,-520.5530014525668
2004-10-09,Luxembourg,Russia,980.9183889484491,1765.3732511213063,979.9973171622016,1766.2943229075538,AWAY_WIN,False,QUALIFICATION,-784.4548621728572
2004-10-09,Scotland,Norway,1653.1862521680564,1774.425811434675,1643.4238597569479,1784.1882038457836,AWAY_WIN,False,QUALIFICATION,-121.2395592666187
2004-10-09,Slovakia,Latvia,1578.188657630027,1439.7287536168578,1586.597349533479,1431.3200617134057,HOME_WIN,False,QUALIFICATION,138.45990401316908
2004-10-09,Malawi,Tunisia,1402.835237080229,1716.4110112698618,1402.835237080229,1716.4110112698618,DRAW,False,QUALIFICATION,-313.57577418963274
2004-10-09,Iran,Germany,1876.5143778114175,1914.992576069874,1868.7675384980041,1922.7394153832875,AWAY_WIN,False,FRIENDLY,-38.47819825845659
2004-10-09,Spain,Belgium,1967.830728660966,1750.0245654439684,1972.3890384062433,1745.4662556986912,HOME_WIN,False,QUALIFICATION,217.80616321699767
2004-10-09,Israel,Switzerland,1590.2047509731829,1630.5592355757296,1590.2047509731829,1630.5592355757296,DRAW,False,QUALIFICATION,-40.35448460254679
2004-10-09,Sudan,Cameroon,1445.3772903477761,1830.7701248093394,1445.3772903477761,1830.7701248093394,DRAW,False,QUALIFICATION,-385.3928344615633
2004-10-09,Sweden,Hungary,1847.2365071073614,1555.7605214745795,1851.1893813254273,1551.8076472565135,HOME_WIN,False,QUALIFICATION,291.4759856327819
2004-10-09,Turkey,Kazakhstan,1794.649383659424,1494.2826392617476,1799.0303428444863,1489.9016800766854,HOME_WIN,False,QUALIFICATION,300.3667443976765
2004-10-09,Ukraine,Greece,1612.6116174445704,1739.020533073474,1612.6116174445704,1739.020533073474,DRAW,False,QUALIFICATION,-126.40891562890374
2004-10-09,Venezuela,Brazil,1386.260045211943,2055.049450103611,1384.7434487229427,2056.566046592611,AWAY_WIN,False,QUALIFICATION,-668.789404891668
2004-10-09,Sri Lanka,Turkmenistan,1195.1243045122405,1508.925223864381,1195.1243045122405,1508.925223864381,DRAW,False,QUALIFICATION,-313.80091935214045
2004-10-10,Ecuador,Chile,1586.8170004600606,1581.579510733242,1598.4519259902436,1569.944585203059,HOME_WIN,False,QUALIFICATION,5.237489726818694
2004-10-10,Angola,Zimbabwe,1605.777031188465,1614.2337489263655,1613.4964363115944,1606.514343803236,HOME_WIN,False,QUALIFICATION,-8.45671773790059
2004-10-10,Benin,Ivory Coast,1346.5945262050489,1755.1878335337094,1343.5845864856328,1758.1977732531254,AWAY_WIN,False,QUALIFICATION,-408.59330732866056
2004-10-10,Congo,Zambia,1506.1730756788545,1629.8276261221943,1496.482652137813,1639.5180496632358,AWAY_WIN,False,QUALIFICATION,-123.65455044333976
2004-10-10,Togo,Mali,1561.6106027121227,1634.5380997377188,1571.1992860579796,1624.9494163918619,HOME_WIN,False,QUALIFICATION,-72.92749702559604
2004-10-10,Ghana,DR Congo,1595.8149175769133,1549.8938173149784,1595.8149175769133,1549.8938173149784,DRAW,False,QUALIFICATION,45.92110026193495
2004-10-10,Trinidad and Tobago,Saint Kitts and Nevis,1587.2755170837258,1535.5886383789768,1601.4993947252456,1521.3647607374571,HOME_WIN,False,QUALIFICATION,51.686878704749006
2004-10-10,Guinea,Morocco,1607.9570867292741,1805.0812065831228,1607.9570867292741,1805.0812065831228,DRAW,False,QUALIFICATION,-197.1241198538487
2004-10-10,Uganda,South Africa,1467.0011745369336,1674.1471962110322,1459.7124476685349,1681.435923079431,AWAY_WIN,False,QUALIFICATION,-207.14602167409862
2004-10-10,Saint Vincent and the Grenadines,Mexico,1443.943803744994,1891.7720311808707,1441.4699791321664,1894.2458557936984,AWAY_WIN,False,QUALIFICATION,-447.82822743587667
2004-10-10,Liberia,Senegal,1488.9321827489653,1760.8550567229388,1477.6625355876486,1772.1247038842555,AWAY_WIN,False,QUALIFICATION,-271.92287397397354
2004-10-12,Australia,Solomon Islands,1890.8321223018913,1641.2392282982296,1895.4207814378544,1636.6505691622665,HOME_WIN,False,OTHER,249.59289400366174
2004-10-12,Bolivia,Uruguay,1474.034153603231,1682.6917206891144,1474.034153603231,1682.6917206891144,DRAW,False,QUALIFICATION,-208.65756708588333
2004-10-12,Indonesia,Saudi Arabia,1469.458308613333,1716.573583213532,1459.5677920960204,1726.4640997308445,AWAY_WIN,False,QUALIFICATION,-247.11527460019897
2004-10-13,Cyprus,France,1341.9693629083358,2020.0608134999102,1340.8279824303502,2021.2021939778958,AWAY_WIN,False,QUALIFICATION,-678.0914505915744
2004-10-13,Chile,Argentina,1569.944585203059,1980.4679347862736,1569.944585203059,1980.4679347862736,DRAW,False,QUALIFICATION,-410.52334958321467
2004-10-13,Canada,Costa Rica,1597.9694024243054,1691.3668321354678,1581.1770899022747,1708.1591446574985,AWAY_WIN,False,QUALIFICATION,-93.39742971116243
2004-10-13,Azerbaijan,England,1300.683477622428,1983.656518861856,1299.9826286760392,1984.3573678082448,AWAY_WIN,False,QUALIFICATION,-682.9730412394281
2004-10-13,Lebanon,South Korea,1457.4916132036008,1772.436280019807,1457.4916132036008,1772.436280019807,DRAW,False,QUALIFICATION,-314.94466681620634
2004-10-13,Denmark,Turkey,1856.0567155214521,1799.0303428444863,1856.0567155214521,1799.0303428444863,DRAW,False,QUALIFICATION,57.02637267696582
2004-10-13,Armenia,Czech Republic,1378.1569173176117,1896.4933162820525,1374.723582873198,1899.9266507264663,AWAY_WIN,False,QUALIFICATION,-518.3363989644408
2004-10-13,Bulgaria,Malta,1658.9161620157747,1143.5298908946065,1660.0859845316131,1142.3600683787681,HOME_WIN,False,QUALIFICATION,515.3862711211682
2004-10-13,Guatemala,Honduras,1570.477686881381,1731.137724093735,1582.6719578211148,1718.9434531540012,HOME_WIN,False,QUALIFICATION,-160.66003721235393
2004-10-13,Italy,Belarus,1938.6081313425948,1469.7367677156037,1939.3660849493267,1468.9788141088718,HOME_WIN,False,QUALIFICATION,468.87136362699107
2004-10-13,Iraq,Uzbekistan,1662.699692644581,1656.0244842033856,1652.1027500985979,1666.6214267493688,AWAY_WIN,True,QUALIFICATION,6.675208441195537
2004-10-13,Republic of Ireland,Faroe Islands,1793.6911230616224,1196.3368905077334,1794.275655456061,1195.7523581132948,HOME_WIN,False,QUALIFICATION,597.354232553889
2004-10-13,Jamaica,El Salvador,1651.2238240939246,1473.8838851783194,1651.2238240939246,1473.8838851783194,DRAW,False,QUALIFICATION,177.33993891560522
2004-10-13,Kazakhstan,Albania,1489.9016800766854,1395.5897837560763,1474.2285235430438,1411.2629402897178,AWAY_WIN,False,QUALIFICATION,94.3118963206091
2004-10-13,North Korea,Yemen,1595.4534862010375,1340.2011856851643,1597.8356719985024,1337.8189998876994,HOME_WIN,False,QUALIFICATION,255.25230051587323
2004-10-13,Kuwait,China PR,1630.2853777485832,1709.5235666698484,1640.0620149361814,1699.7469294822502,HOME_WIN,False,QUALIFICATION,-79.23818892126519
2004-10-13,Laos,Jordan,1139.13914807049,1674.2046373301685,1137.56817936092,1675.7756060397382,AWAY_WIN,False,QUALIFICATION,-535.0654892596785
2004-10-13,Hong Kong,Malaysia,1355.8493855596341,1380.553361682013,1368.8120928356789,1367.5906544059683,HOME_WIN,False,QUALIFICATION,-24.70397612237889
2004-10-13,Andorra,North Macedonia,1216.1113897588987,1419.9815667219332,1229.5275596102395,1406.5653968705924,HOME_WIN,False,QUALIFICATION,-203.8701769630345
2004-10-13,Brazil,Colombia,2056.566046592611,1743.5178627707292,2056.566046592611,1743.5178627707292,DRAW,False,QUALIFICATION,313.04818382188205
2004-10-13,Latvia,Estonia,1431.3200617134057,1297.883790779693,1431.3200617134057,1297.883790779693,DRAW,False,QUALIFICATION,133.43627093371265
2004-10-13,Singapore,India,1347.3779778973424,1358.150661435299,1359.715682285728,1345.8129570469134,HOME_WIN,False,QUALIFICATION,-10.77268353795671
2004-10-13,Lithuania,Spain,1361.9462773774794,1972.3890384062433,1361.9462773774794,1972.3890384062433,DRAW,False,QUALIFICATION,-610.4427610287639
2004-10-13,Oman,Japan,1621.527246017346,1883.4611699650725,1615.6531279783671,1889.3352880040513,AWAY_WIN,False,QUALIFICATION,-261.9339239477265
2004-10-13,Norway,Slovenia,1784.1882038457836,1543.2827802764339,1789.3122196024265,1538.158764519791,HOME_WIN,False,QUALIFICATION,240.90542356934975
2004-10-13,Northern Ireland,Austria,1433.865626518879,1588.5925944428461,1433.865626518879,1588.5925944428461,DRAW,False,QUALIFICATION,-154.7269679239671
2004-10-13,Iceland,Sweden,1479.8559261604819,1851.1893813254273,1472.6456214886646,1858.3996859972447,AWAY_WIN,False,QUALIFICATION,-371.33345516494546
2004-10-13,Moldova,Scotland,1337.7754168636293,1643.4238597569479,1337.7754168636293,1643.4238597569479,DRAW,False,QUALIFICATION,-305.6484428933186
2004-10-13,Paraguay,Peru,1696.4223574848925,1558.3414935499823,1696.4223574848925,1558.3414935499823,DRAW,False,QUALIFICATION,138.0808639349102
2004-10-13,Maldives,Vietnam,1220.953366669791,1429.3410041939858,1248.0323410154845,1402.2620298482923,HOME_WIN,False,QUALIFICATION,-208.38763752419482
2004-10-13,Netherlands,Finland,1940.5345681745,1598.2027589047939,1942.929906633158,1595.807420446136,HOME_WIN,False,QUALIFICATION,342.3318092697061
2004-10-13,Portugal,Russia,1879.443476828312,1766.2943229075538,1892.6781680075214,1753.0596317283444,HOME_WIN,False,QUALIFICATION,113.14915392075818
2004-10-13,Saint Kitts and Nevis,Saint Vincent and the Grenadines,1521.3647607374571,1441.4699791321664,1490.6725390327485,1472.162200836875,AWAY_WIN,False,QUALIFICATION,79.89478160529075
2004-10-13,Mexico,Trinidad and Tobago,1894.2458557936984,1601.4993947252456,1898.1726459647036,1597.5726045542403,HOME_WIN,False,QUALIFICATION,292.74646106845285
2004-10-13,Syria,Bahrain,1544.5804296260296,1608.3964648784647,1544.5804296260296,1608.3964648784647,DRAW,False,QUALIFICATION,-63.816035252435086
2004-10-13,Tajikistan,Kyrgyzstan,1533.5951491344836,1378.8163014627396,1537.4931901549794,1374.9182604422438,HOME_WIN,False,QUALIFICATION,154.77884767174396
2004-10-13,Thailand,United Arab Emirates,1477.6734019228054,1528.7783055605978,1495.5605579261417,1510.8911495572615,HOME_WIN,False,QUALIFICATION,-51.104903637792404
2004-10-13,Ukraine,Georgia,1612.6116174445704,1472.7486951390254,1619.2325137603739,1466.1277988232218,HOME_WIN,False,QUALIFICATION,139.862922305545
2004-10-13,United States,Panama,1869.3244725543987,1466.447825255806,1872.384125155252,1463.3881726549528,HOME_WIN,False,QUALIFICATION,402.8766472985926
2004-10-13,Wales,Poland,1569.183943727035,1719.9063093261007,1560.2939390553795,1728.7963139977562,AWAY_WIN,False,QUALIFICATION,-150.7223655990656
2004-10-13,Luxembourg,Liechtenstein,979.9973171622016,1137.531244809409,959.8173489331052,1157.7112130385053,AWAY_WIN,False,QUALIFICATION,-157.5339276472073
2004-10-13,Qatar,Iran,1597.682076067719,1868.7675384980041,1592.027428333905,1874.4221862318182,AWAY_WIN,False,QUALIFICATION,-271.08546243028513
2004-10-13,Serbia,San Marino,1712.193291629798,1107.9805801053421,1713.1103477562233,1107.063523978917,HOME_WIN,False,QUALIFICATION,604.2127115244559
2004-10-14,Venezuela,Ecuador,1384.7434487229427,1598.4519259902436,1406.4312747244387,1576.7640999887476,HOME_WIN,False,QUALIFICATION,-213.70847726730085
2004-10-14,Taiwan,Palestine,1218.186607741476,1371.7900002085557,1209.3809044147806,1380.5957035352512,AWAY_WIN,False,QUALIFICATION,-153.60339246707963
2004-10-16,Jersey,Kernow,1729.0479298453026,1518.8234373610144,1714.8010761854991,1533.0702910208179,AWAY_WIN,False,FRIENDLY,210.22449248428825
2004-10-17,Saint Lucia,Grenada,1450.9280714409279,1494.5473464727531,1456.459361305207,1489.016056608474,HOME_WIN,False,FRIENDLY,-43.61927503182528
